seed,weighting,metric,baseline,baseline_plus_md,delta_md_minus_baseline
2054,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2054,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2054,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2054,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2054,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2054,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2055,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2055,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2055,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2055,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2055,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2055,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2056,row_weighted,roc_auc,0.5238095238095238,0.6428571428571429,0.11904761904761907
2056,row_weighted,pr_auc_active,0.4890572390572391,0.55995670995671,0.0708994708994709
2056,row_weighted,pr_auc_inactive,0.7022065236350951,0.7745421245421246,0.07233560090702951
2056,row_weighted,balanced_accuracy,0.45238095238095233,0.7023809523809523,0.25
2056,row_weighted,macro_f1,0.4484848484848485,0.6904761904761905,0.24199134199134198
2056,row_weighted,mcc,-0.09759000729485333,0.4147575310031266,0.51234753829798
2057,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2057,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2057,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2057,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2057,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2057,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2058,row_weighted,roc_auc,0.5238095238095238,0.5952380952380953,0.07142857142857151
2058,row_weighted,pr_auc_active,0.4890572390572391,0.545970695970696,0.05691345691345695
2058,row_weighted,pr_auc_inactive,0.7022065236350951,0.6793040293040293,-0.022902494331065726
2058,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2058,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2058,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2059,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2059,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2059,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2059,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2059,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2059,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2060,row_weighted,roc_auc,0.4523809523809524,0.5952380952380953,0.14285714285714296
2060,row_weighted,pr_auc_active,0.4658119658119658,0.545970695970696,0.08015873015873021
2060,row_weighted,pr_auc_inactive,0.5855398569684284,0.6793040293040293,0.09376417233560097
2060,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2060,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2060,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2061,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2061,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2061,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2061,row_weighted,balanced_accuracy,0.45238095238095233,0.7023809523809523,0.25
2061,row_weighted,macro_f1,0.4484848484848485,0.6904761904761905,0.24199134199134198
2061,row_weighted,mcc,-0.09759000729485333,0.4147575310031266,0.51234753829798
2062,row_weighted,roc_auc,0.5238095238095238,0.5952380952380953,0.07142857142857151
2062,row_weighted,pr_auc_active,0.5036426536426536,0.545970695970696,0.04232804232804244
2062,row_weighted,pr_auc_inactive,0.6304945054945055,0.6793040293040293,0.04880952380952386
2062,row_weighted,balanced_accuracy,0.6190476190476191,0.6309523809523809,0.011904761904761862
2062,row_weighted,macro_f1,0.6153846153846154,0.606060606060606,-0.009324009324009452
2062,row_weighted,mcc,0.23809523809523808,0.2828894749305018,0.044794236835263734
2063,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2063,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2063,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2063,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2063,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2063,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2064,row_weighted,roc_auc,0.5,0.5952380952380953,0.09523809523809534
2064,row_weighted,pr_auc_active,0.49173789173789173,0.545970695970696,0.0542328042328043
2064,row_weighted,pr_auc_inactive,0.6168890633176347,0.6793040293040293,0.06241496598639462
2064,row_weighted,balanced_accuracy,0.6071428571428572,0.6309523809523809,0.023809523809523725
2064,row_weighted,macro_f1,0.606060606060606,0.606060606060606,0.0
2064,row_weighted,mcc,0.21957751641341997,0.2828894749305018,0.06331195851708185
2065,row_weighted,roc_auc,0.5,0.5952380952380953,0.09523809523809534
2065,row_weighted,pr_auc_active,0.486975986975987,0.545970695970696,0.058994708994709044
2065,row_weighted,pr_auc_inactive,0.6205738705738706,0.6793040293040293,0.058730158730158744
2065,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2065,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2065,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2066,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2066,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2066,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2066,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2066,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2066,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2067,row_weighted,roc_auc,0.5238095238095238,0.5952380952380953,0.07142857142857151
2067,row_weighted,pr_auc_active,0.5036426536426536,0.545970695970696,0.04232804232804244
2067,row_weighted,pr_auc_inactive,0.6304945054945055,0.6793040293040293,0.04880952380952386
2067,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2067,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2067,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2068,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2068,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2068,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2068,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2068,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2068,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2069,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2069,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2069,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2069,row_weighted,balanced_accuracy,0.45238095238095233,0.7023809523809523,0.25
2069,row_weighted,macro_f1,0.4484848484848485,0.6904761904761905,0.24199134199134198
2069,row_weighted,mcc,-0.09759000729485333,0.4147575310031266,0.51234753829798
2070,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2070,row_weighted,pr_auc_active,0.48247863247863243,0.545970695970696,0.0634920634920636
2070,row_weighted,pr_auc_inactive,0.5954604918890634,0.6793040293040293,0.08384353741496597
2070,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2070,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2070,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2071,row_weighted,roc_auc,0.5476190476190477,0.6428571428571429,0.09523809523809523
2071,row_weighted,pr_auc_active,0.5152167277167278,0.55995670995671,0.04473998223998221
2071,row_weighted,pr_auc_inactive,0.6495421245421245,0.7745421245421246,0.1250000000000001
2071,row_weighted,balanced_accuracy,0.6071428571428572,0.7023809523809523,0.09523809523809512
2071,row_weighted,macro_f1,0.606060606060606,0.6904761904761905,0.0844155844155845
2071,row_weighted,mcc,0.21957751641341997,0.4147575310031266,0.19518001458970666
2072,row_weighted,roc_auc,0.40476190476190477,0.6428571428571429,0.23809523809523814
2072,row_weighted,pr_auc_active,0.45192307692307687,0.55995670995671,0.10803363303363311
2072,row_weighted,pr_auc_inactive,0.5379208093493808,0.7745421245421246,0.23662131519274376
2072,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2072,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2072,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2073,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2073,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2073,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2073,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2073,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2073,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2074,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2074,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2074,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2074,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2074,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2074,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2075,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2075,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2075,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2075,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2075,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2075,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2076,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2076,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2076,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2076,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2076,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2076,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2077,row_weighted,roc_auc,0.5238095238095238,0.6428571428571429,0.11904761904761907
2077,row_weighted,pr_auc_active,0.4890572390572391,0.55995670995671,0.0708994708994709
2077,row_weighted,pr_auc_inactive,0.7022065236350951,0.7745421245421246,0.07233560090702951
2077,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2077,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2077,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2078,row_weighted,roc_auc,0.5,0.6428571428571429,0.1428571428571429
2078,row_weighted,pr_auc_active,0.49173789173789173,0.55995670995671,0.06821881821881826
2078,row_weighted,pr_auc_inactive,0.6168890633176347,0.7745421245421246,0.15765306122448985
2078,row_weighted,balanced_accuracy,0.5357142857142857,0.6309523809523809,0.09523809523809523
2078,row_weighted,macro_f1,0.5357142857142857,0.606060606060606,0.07034632034632027
2078,row_weighted,mcc,0.07142857142857142,0.2828894749305018,0.2114609035019304
2079,row_weighted,roc_auc,0.5,0.5952380952380953,0.09523809523809534
2079,row_weighted,pr_auc_active,0.486975986975987,0.545970695970696,0.058994708994709044
2079,row_weighted,pr_auc_inactive,0.6205738705738706,0.6793040293040293,0.058730158730158744
2079,row_weighted,balanced_accuracy,0.6190476190476191,0.6309523809523809,0.011904761904761862
2079,row_weighted,macro_f1,0.6153846153846154,0.606060606060606,-0.009324009324009452
2079,row_weighted,mcc,0.23809523809523808,0.2828894749305018,0.044794236835263734
2080,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2080,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2080,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2080,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2080,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2080,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2081,row_weighted,roc_auc,0.4523809523809524,0.5952380952380953,0.14285714285714296
2081,row_weighted,pr_auc_active,0.4586339586339586,0.545970695970696,0.08733673733673741
2081,row_weighted,pr_auc_inactive,0.6562881562881563,0.6793040293040293,0.023015873015873045
2081,row_weighted,balanced_accuracy,0.38095238095238093,0.7023809523809523,0.3214285714285714
2081,row_weighted,macro_f1,0.38095238095238093,0.6904761904761905,0.30952380952380953
2081,row_weighted,mcc,-0.23809523809523808,0.4147575310031266,0.6528527690983648
2082,row_weighted,roc_auc,0.5238095238095238,0.6428571428571429,0.11904761904761907
2082,row_weighted,pr_auc_active,0.5036426536426536,0.55995670995671,0.05631405631405639
2082,row_weighted,pr_auc_inactive,0.6304945054945055,0.7745421245421246,0.1440476190476191
2082,row_weighted,balanced_accuracy,0.5357142857142857,0.7738095238095238,0.23809523809523814
2082,row_weighted,macro_f1,0.5357142857142857,0.7692307692307693,0.23351648351648358
2082,row_weighted,mcc,0.07142857142857142,0.5476190476190477,0.4761904761904763
2083,row_weighted,roc_auc,0.380952380952381,0.5952380952380953,0.21428571428571436
2083,row_weighted,pr_auc_active,0.4426638176638177,0.545970695970696,0.10330687830687835
2083,row_weighted,pr_auc_inactive,0.5236350950636666,0.6793040293040293,0.15566893424036277
2083,row_weighted,balanced_accuracy,0.45238095238095233,0.6309523809523809,0.1785714285714286
2083,row_weighted,macro_f1,0.4484848484848485,0.606060606060606,0.15757575757575748
2083,row_weighted,mcc,-0.09759000729485333,0.2828894749305018,0.38047948222535516
2084,row_weighted,roc_auc,0.4761904761904762,0.5952380952380953,0.11904761904761912
2084,row_weighted,pr_auc_active,0.475071225071225,0.545970695970696,0.07089947089947102
2084,row_weighted,pr_auc_inactive,0.6069684283969998,0.6793040293040293,0.07233560090702951
2084,row_weighted,balanced_accuracy,0.45238095238095233,0.7023809523809523,0.25
2084,row_weighted,macro_f1,0.4484848484848485,0.6904761904761905,0.24199134199134198
2084,row_weighted,mcc,-0.09759000729485333,0.4147575310031266,0.51234753829798
2085,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2085,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2085,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2085,row_weighted,balanced_accuracy,0.5357142857142857,0.7023809523809523,0.16666666666666663
2085,row_weighted,macro_f1,0.5357142857142857,0.6904761904761905,0.15476190476190477
2085,row_weighted,mcc,0.07142857142857142,0.4147575310031266,0.3433289595745552
2086,row_weighted,roc_auc,0.4761904761904762,0.6428571428571429,0.16666666666666669
2086,row_weighted,pr_auc_active,0.475071225071225,0.55995670995671,0.08488548488548497
2086,row_weighted,pr_auc_inactive,0.6069684283969998,0.7745421245421246,0.16757369614512474
2086,row_weighted,balanced_accuracy,0.4642857142857143,0.6309523809523809,0.16666666666666663
2086,row_weighted,macro_f1,0.46153846153846156,0.606060606060606,0.1445221445221444
2086,row_weighted,mcc,-0.07142857142857142,0.2828894749305018,0.35431804635907327
